Id,SalePrice
1770,150361.9303255904
1771,133036.42964910663
1772,129554.7814843128
1773,136003.7040066969
1774,134398.37959529454
1775,136089.92751676321
1776,114222.9038702258
1777,102424.9131616733
1778,140870.13624870853
1779,113710.06961142946
1780,175814.98577046857
1781,125832.31567650783
1782,90425.60593935743
1783,145149.27266875622
1784,105610.41005234931
1785,124249.10765275662
1786,134995.81837736096
1787,172815.08938249876
1788,59806.2769565637
1789,104219.65496316762
1790,79984.01467132679
1791,194279.98045092268
1792,139455.51020751905
1793,143961.82608784694
1794,155442.8428985034
1795,130797.82401156136
1796,126446.74692748187
1797,125276.62942947802
1798,122820.21258720389
1799,109130.1206310814
1800,135673.2501276057
1801,128573.12900776966
1802,138020.9635039112
1803,139550.93133566366
1804,151516.67359037822
1805,143149.76787976956
1806,125534.2558415898
1807,160326.1038862247
1808,124308.62253273622
1809,129395.73479475272
1810,135318.6955513503
1811,85583.06371653473
1812,85763.54603373297
1813,117257.02867427403
1814,85253.97300831247
1815,50810.32584834467
1816,97274.8679226624
1817,115820.18976126255
1818,148830.19354982584
1819,127032.09648213728
1820,73390.04019866296
1821,109344.71469683448
1822,150924.8203874496
1823,50641.89188933687
1824,143870.30409281256
1825,141247.3814528494
1826,103635.00433470357
1827,109195.01589620902
1828,125792.90363615088
1829,139337.55853607281
1830,135377.8274813515
1831,146475.36383011716
1832,104590.46176544625
1833,138483.59141743393
1834,143140.24727515198
1835,141046.90034498915
1836,109400.88409102819
1837,101534.63372711522
1838,137127.85855019584
1839,99788.0903813837
1840,164465.02971836374
1841,149907.69465776582
1842,91634.27544881325
1843,143651.9428898088
1844,143042.25400817336
1845,137358.88265533498
1846,150383.29458162942
1847,161784.62551878107
1848,52167.96847582748
1849,102156.80155661059
1850,112412.67276670646
1851,140996.03523275975
1852,119728.7173934086
1853,142400.13598314807
1854,164282.07563631452
1855,160916.9162533348
1856,229357.33311876934
1857,168360.68093115138
1858,145433.54005774733
1859,125215.73398601923
1860,172454.60700847965
1861,125128.54654465072
1862,318082.9452825263
1863,296180.17737632734
1864,296180.17737632734
1865,378173.5104712442
1866,371366.4483231457
1867,237605.0429879045
1868,291814.8306247369
1869,201680.19081283506
1870,245022.98314399054
1871,280499.52453698876
1872,177166.94402964276
1873,227610.48869030745
1874,140235.8417861839
1875,191190.81530574404
1876,198580.3851794836
1877,210421.045591918
1878,213831.1457891351
1879,121666.13359184853
1880,134559.9747942964
1881,268493.43605427817
1882,246306.94407293812
1883,185424.40665405482
1884,190632.5305637022
1885,250004.26062044164
1886,292059.0989638837
1887,197539.7389262586
1888,273564.558392129
1889,172904.72488541578
1890,124888.843241217
1891,142009.29165607746
1892,97729.62880802817
1893,129316.2116696969
1894,122574.42993981423
1895,135596.8382916186
1896,123719.28069225728
1897,131447.49391470247
1898,114326.70112490209
1899,176372.9498242789
1900,153967.56774522542
1901,189673.95237557823
1902,139951.5555457
1903,254850.11381983207
1904,163406.8052278236
1905,191056.78158613513
1906,155774.811885307
1907,212618.585372244
1908,105145.91915845522
1909,130564.02602574756
1910,125972.12804289554
1911,214583.24322360856
1912,343834.7856146289
1913,182987.0727403422
1914,65574.69242824621
1915,334129.9914306841
1916,56274.68335642242
1917,249523.7363664506
1918,137449.0945392296
1919,178238.00807647445
1920,149604.32890878178
1921,410475.2791148239
1922,368439.7382186381
1923,213736.87725758157
1924,262280.6416535197
1925,216350.54159899004
1926,397315.5772200025
1927,136726.61236195258
1928,159983.39753120719
1929,124334.70680477936
1930,124966.98075520518
1931,146784.23453602495
1932,138228.25694680808
1933,193017.6122727137
1934,184356.45065091504
1935,168215.7194015158
1936,200277.2492149829
1937,188830.12567021282
1938,182056.91711586152
1939,246322.1631896951
1940,194637.49060801536
1941,178196.60896866018
1942,183230.4061783472
1943,230025.41107412128
1944,401281.07821532176
1945,406987.33834948123
1946,171165.988729569
1947,412880.5805981831
1948,156538.63874766356
1949,247292.4944792626
1950,171154.212765302
1951,223263.38287887498
1952,193390.38745716595
1953,164890.51795277535
1954,176861.82820430305
1955,130938.76768739763
1956,346826.1877382461
1957,149503.30212692518
1958,295834.09030449373
1959,157067.09013319341
1960,116656.4553615228
1961,122881.32765419323
1962,89604.22099568129
1963,99517.47953565189
1964,105894.05831206316
1965,144421.3014060912
1966,126873.95096628324
1967,290798.4901899626
1968,386339.0281968049
1969,380907.2631025319
1970,405917.15747933195
1971,505320.77996484796
1972,369882.8658001437
1973,286606.3710588677
1974,342560.8357754599
1975,484319.51130891644
1976,279490.9288950383
1977,364187.99143013544
1978,398902.26356969564
1979,339650.5655505611
1980,209165.88314749027
1981,333211.2532470994
1982,231420.1001081742
1983,204590.66517209102
1984,168365.64425839184
1985,243917.35715726734
1986,225090.87682715457
1987,191560.2659082805
1988,186728.19073133168
1989,191844.85699316862
1990,214866.8750769433
1991,225379.37779945254
1992,202269.2802102389
1993,176296.14105258332
1994,207388.47639971768
1995,183966.35399371502
1996,252769.84931139558
1997,315730.620861705
1998,326217.3136716855
1999,272060.1470713415
2000,297645.9530835602
2001,286357.84373571083
2002,268912.81125664886
2003,262906.96009338845
2004,288793.0789695224
2005,230744.65659751577
2006,214247.8033451962
2007,256411.01532338865
2008,211234.3031759997
2009,197336.89256008092
2010,188804.41892116592
2011,139036.49469884817
2012,180772.0324332543
2013,187144.8829361004
2014,193319.58775246498
2015,198978.52441200023
2016,198183.7837655857
2017,191941.61379878322
2018,129864.00444046143
2019,143340.5382790841
2020,121340.661404415
2021,107701.5139209045
2022,175648.19062878558
2023,138149.75944389237
2024,266976.2500225062
2025,384401.24256511824
2026,181349.91998528916
2027,171114.6354997502
2028,150303.39259811435
2029,157004.27685540516
2030,286284.5753239948
2031,234219.19599809975
2032,255660.2674207011
2033,244066.90831733606
2034,154878.19440495953
2035,209289.88595195158
2036,185691.47828557037
2037,186543.11543535365
2038,317190.77174942975
2039,221626.9265525299
2040,304593.0219957216
2041,291095.26181848923
2042,196692.89898306053
2043,169245.51664975024
2044,161872.86548471393
2045,223361.42755663852
2046,152016.52739429567
2047,148421.54117279744
2048,143253.58868271858
2049,144661.34717001964
2050,164989.25880027635
2051,93626.32698751228
2052,122490.21109836042
2053,143764.6824856135
2054,98176.09652567246
2055,149089.1700698437
2056,152926.8595455942
2057,121256.25708418619
2058,219848.36658897053
2059,140594.87363675673
2060,157148.1749186577
2061,170674.36464877537
2062,133053.20447412482
2063,121010.59642234127
2064,137748.82344348705
2065,119082.11409246112
2066,154435.6844029547
2067,136768.17115622404
2068,131253.95231928694
2069,72713.37100200825
2070,100968.68817587613
2071,106574.35591279845
2072,151491.02818166674
2073,150576.25220364382
2074,171727.77991127063
2075,132997.02267499527
2076,117410.90508747233
2077,150713.1416791193
2078,125377.01468538828
2079,134456.61605673036
2080,110437.27126059613
2081,114493.91258516128
2082,156695.62608532532
2083,132764.06594083755
2084,97194.02106233343
2085,119711.15002879262
2086,130539.5254913641
2087,128372.80590242543
2088,99667.29427848035
2089,72779.83199528277
2090,136681.2059509877
2091,114481.98915528897
2092,122995.61582293194
2093,127414.76027181954
2094,119371.5789951274
2095,154580.20123581804
2096,85258.51555870505
2097,98171.22347744278
2098,134889.01775378067
2099,52711.268161967106
2100,92595.1852741364
2101,127170.73585873764
2102,130629.88897956938
2103,95919.66796092442
2104,121563.26812519891
2105,136051.31246037348
2106,66985.29652114201
2107,192203.14722523605
2108,110481.63330749972
2109,104412.36428731779
2110,123332.25736981425
2111,154253.2983961217
2112,137150.066634403
2113,130574.90560505752
2114,128873.3038801701
2115,159203.2316587151
2116,118197.744526016
2117,152644.3530427719
2118,124456.53225553897
2119,115629.02639595163
2120,123535.49155331799
2121,108926.64063889658
2122,114514.82694693009
2123,92921.02389806419
2124,161299.90536827972
2125,124826.56937538018
2126,164207.23192578345
2127,165127.55243183547
2128,130655.55034603004
2129,93471.65310533754
2130,136340.80719431126
2131,147779.76788132076
2132,120256.44837644216
2133,124781.45686971032
2134,124537.04333979415
2135,94986.65353816525
2136,83489.04286410719
2137,123398.51945254169
2138,141717.13747088506
2139,146167.95619558077
2140,141867.10056988636
2141,151395.59363098838
2142,125368.01477053913
2143,134248.62164558432
2144,117547.35410530373
2145,137526.93688313634
2146,165686.9952345876
2147,174189.18673232963
2148,133370.18462433602
2149,142399.08740460948
2150,228562.94094689883
2151,97384.57956064629
2152,166983.80069098517
2153,149460.27247350695
2154,97306.57649666199
2155,136103.95692024042
2156,235322.22841540675
2157,234907.40108952654
2158,229573.77486253815
2159,204037.1647321332
2160,179190.56737662735
2161,239465.2687172344
2162,391466.0172280965
2163,375001.6223964967
2164,265223.94659319986
2165,194418.4760137596
2166,146906.16205544138
2167,216472.49927319144
2168,197920.77916204697
2169,195271.40183855323
2170,212169.34109307712
2171,147939.15533512767
2172,140986.70984732502
2173,149834.71756783983
2174,223779.18969115053
2175,295290.0823058286
2176,314215.39346118097
2177,240444.10607012425
2178,200876.13244080404
2179,142618.2992591409
2180,238323.51804747808
2181,187843.71332048485
2182,231093.13894850283
2183,197895.41356254584
2184,118180.61388902544
2185,138815.99172009187
2186,138644.2784070098
2187,141953.10757060698
2188,150400.25422799258
2189,280228.25054529624
2190,83251.45853731052
2191,81213.06900881446
2192,83259.7060516525
2193,106406.80029760968
2194,110220.03486213772
2195,101643.21229868654
2196,108831.94862138359
2197,122648.26163601826
2198,150192.3361564268
2199,176447.20013545666
2200,146308.52537223542
2201,136880.55872253835
2202,184376.15446683663
2203,146817.22955143783
2204,186140.90935216544
2205,117682.70600673185
2206,147710.97230666282
2207,268785.57472813746
2208,278445.1008657541
2209,218404.55774157355
2210,115251.89433538735
2211,109131.45138084047
2212,116676.34106954432
2213,100201.17112104016
2214,130057.55115748073
2215,100014.26446614262
2216,134738.60958659818
2217,56177.56843631499
2218,98590.64547587243
2219,91144.16673934106
2220,81263.45299898903
2221,334752.3835116331
2222,292360.22144344554
2223,290375.9548976902
2224,191242.71238321406
2225,120098.15053885114
2226,172126.30470046058
2227,182727.8037707475
2228,298483.1061323427
2229,254588.62162367877
2230,146202.76502153664
2231,211098.96935094974
2232,172378.7466249692
2233,183890.372016503
2234,245908.2114486695
2235,218242.66204964524
2236,266181.24315370014
2237,344768.003307143
2238,229021.7950374777
2239,113379.61282587404
2240,153240.09698009287
2241,149583.05854865472
2242,133600.08667726372
2243,133609.87573578302
2244,114921.6943265233
2245,104818.23846344413
2246,142424.85465940018
2247,114007.12689489464
2248,113402.81213586207
2249,125465.39401583278
2250,126368.01070344029
2251,107227.40417272491
2252,166764.16736900402
2253,154834.02787444982
2254,170123.19547122394
2255,191731.19291129123
2256,178833.3351984822
2257,194530.3995050486
2258,164434.2128496116
2259,170319.51793174603
2260,164768.9169384979
2261,197258.1451008329
2262,207429.906238574
2263,383277.3775884147
2264,491573.7272097814
2265,194011.391038317
2266,395083.61704971414
2267,351637.488759985
2268,417362.56044645485
2269,154561.38751247298
2270,198555.18268271408
2271,206999.770129157
2272,193761.20211067345
2273,166045.1670629102
2274,178654.24734626937
2275,158357.005454893
2276,180840.87774722482
2277,180817.59264351803
2278,144013.8806303133
2279,131146.8577390457
2280,110273.52681199237
2281,173503.9404996949
2282,193022.15809035243
2283,104117.44392966482
2284,128215.32502945335
2285,122176.29821114182
2286,122918.37581541864
2287,362445.5924360544
2288,263691.3010084585
2289,368104.59441014635
2290,439611.03376813675
2291,326038.4703410603
2292,468223.28247088904
2293,523922.44564912433
2294,390990.411404276
2295,465652.92192787444
2296,278947.6822556017
2297,387760.61722919455
2298,355283.2623307118
2299,420609.07539036835
2300,305787.3884093443
2301,294120.51039824286
2302,259608.98481250918
2303,238024.35035563662
2304,257388.29560208405
2305,185136.8425283382
2306,187060.8617054117
2307,199577.66225405247
2308,212946.46083018876
2309,296240.4344590275
2310,210811.21100951626
2311,197213.4945737058
2312,177958.85606457226
2313,177543.7131581416
2314,167705.10019878496
2315,179053.89457759217
2316,189882.6879723702
2317,188931.08452095973
2318,175873.42317196366
2319,174821.21782224395
2320,173563.36705335294
2321,261508.85579576317
2322,177028.67047665938
2323,199471.83640154047
2324,186295.94892845562
2325,215502.14892455796
2326,175211.84529289408
2327,201180.7176664508
2328,217635.57564093964
2329,196224.76581924787
2330,180106.86389367658
2331,387634.23399754567
2332,407150.5655753666
2333,311601.01774783473
2334,258525.62343054515
2335,275744.26808826113
2336,283334.5133894985
2337,192775.68466995066
2338,283480.31770550326
2339,233831.83452956734
2340,404139.9345363743
2341,235817.52625523365
2342,235668.95012494922
2343,249051.75190455077
2344,222996.21520277325
2345,245985.5265914788
2346,213855.8863679592
2347,201225.7369950968
2348,237640.07916477227
2349,182896.16492605393
2350,321224.1371646921
2351,249724.47557745082
2352,187599.66540772
2353,271425.81045554247
2354,124477.89782911267
2355,137147.69203938305
2356,164893.79643757376
2357,196851.48362302233
2358,192127.2116226563
2359,130887.04845683073
2360,115204.22361130484
2361,141085.77475619694
2362,241559.95736635342
2363,136883.7359211498
2364,173199.97588720926
2365,238167.25314359972
2366,201039.64170279453
2367,211522.90686008945
2368,213194.54014159655
2369,213383.48415765856
2370,160978.5985570488
2371,158860.14222510287
2372,189948.11605185378
2373,285649.7757102723
2374,306815.3340094122
2375,247802.90051525418
2376,266530.07504808035
2377,325946.9079127995
2378,142866.88961314486
2379,167733.83048628626
2380,150450.9110370934
2381,158573.9238992077
2382,189639.69092010777
2383,186304.62972339994
2384,232749.00134817592
2385,159098.17006061968
2386,131612.07477332198
2387,135278.81382212843
2388,106314.36722572333
2389,137740.42874134774
2390,140148.16149678844
2391,139675.4209569043
2392,106347.21778994083
2393,157720.1801695405
2394,144400.1634340422
2395,190118.18064508075
2396,146472.69699554663
2397,185654.8081344838
2398,125676.8561132212
2399,57525.18761966584
2400,68944.75351288432
2401,109522.63215393049
2402,127171.54013467219
2403,136198.56835179584
2404,157115.160745773
2405,157995.10095363442
2406,134908.5199355957
2407,123915.17988851771
2408,141168.37920968526
2409,123207.6287649291
2410,177742.94027105416
2411,114164.56265965712
2412,153415.41611150475
2413,128894.84144427045
2414,149260.44524950202
2415,125064.65097852872
2416,120347.84588959976
2417,123330.81346288735
2418,128020.96648290308
2419,118299.51760455534
2420,137010.38200427126
2421,145922.45750668546
2422,113287.89927178195
2423,116813.80998936
2424,158919.16129333922
2425,201100.35798127973
2426,143217.30077739037
2427,135276.06648325568
2428,167963.61962886117
2429,119508.21489087719
2430,133401.5676599554
2431,116576.32107643489
2432,149321.6994139831
2433,139972.16358715584
2434,139871.17826422187
2435,157295.78265863113
2436,105793.02599701186
2437,104148.2754580134
2438,129489.54538724432
2439,114165.78512162245
2440,115108.68915195853
2441,95120.3913641045
2442,102851.61854605042
2443,122252.32583472991
2444,143580.65252853578
2445,96972.13707572054
2446,149496.9670568602
2447,184437.424807124
2448,154657.667192623
2449,109171.11140337348
2450,146543.8182409687
2451,139069.43583009296
2452,183244.00280760237
2453,85924.06602369649
2454,125140.93687150796
2455,128134.34120935226
2456,117001.94062030205
2457,127823.67784871007
2458,134976.8737435975
2459,107822.07463201441
2460,146109.83397880383
2461,126933.66277937702
2462,133391.10447345517
2463,125756.09669805944
2464,168343.31557322692
2465,145352.3367139899
2466,119481.68402745028
2467,156027.621003578
2468,92923.2945069065
2469,79787.90348545741
2470,184682.75124740912
2471,201747.43445399113
2472,157775.8279989988
2473,115900.47035362193
2474,79845.70438840712
2475,202387.9567362942
2476,113339.55128135221
2477,126348.44872836489
2478,159604.88774212362
2479,112883.3716082818
2480,150726.99776474008
2481,120197.40150870715
2482,135326.81068392994
2483,117779.09432568704
2484,122237.37607900871
2485,130661.69832997832
2486,150412.4438013463
2487,187490.93386149875
2488,150798.7593498564
2489,146542.8341257361
2490,151716.83952486032
2491,81501.2114209166
2492,186013.02039256762
2493,165176.1039478114
2494,147211.18804084993
2495,95109.06373073392
2496,275977.9553818462
2497,136419.05810603162
2498,106510.85481444772
2499,93224.62783580633
2500,125061.75222529436
2501,127961.08832532303
2502,137298.05526014772
2503,94472.8410631535
2504,165699.06844058746
2505,216345.60014088958
2506,253679.8269921929
2507,289833.4877619983
2508,245273.13821809206
2509,234282.04836590283
2510,229774.1766320971
2511,179377.33355156734
2512,212061.30122792796
2513,214008.22272324777
2514,234515.25460038029
2515,148940.51381159347
2516,179115.78413648615
2517,143955.17287132458
2518,147863.87183375077
2519,235454.8570503031
2520,202340.1565861727
2521,188745.7742966242
2522,224380.96448269254
2523,126780.62297434939
2524,134707.83932203925
2525,141875.73980338284
2526,130945.99672480676
2527,115795.44522426574
2528,124384.70916552152
2529,140725.30533180738
2530,125040.43180399197
2531,240503.34572387632
2532,236531.79475106337
2533,188045.99275588288
2534,234723.71544271585
2535,281216.1781480453
2536,250334.80286454997
2537,223809.05946117357
2538,182489.05034321666
2539,191381.2790531533
2540,183131.8698434062
2541,178714.71971373924
2542,174465.01389235488
2543,131882.36370435785
2544,112501.05699270855
2545,136096.77778936218
2546,126145.23367538428
2547,140698.2277096556
2548,144947.03606003852
2549,164335.45600625468
2550,360407.2685781993
2551,150952.5565309729
2552,116785.5837645871
2553,72578.2098868045
2554,111017.23017688231
2555,108645.1397546953
2556,91844.49745705863
2557,110731.96551010307
2558,168257.6182999699
2559,134747.0723826438
2560,150943.5655841234
2561,146934.48716987355
2562,140103.65409026996
2563,146383.61593400256
2564,194630.06084604264
2565,149719.57381453773
2566,178017.17471142483
2567,138822.14572634228
2568,200396.4782099446
2569,212669.55987297068
2570,118656.8021785013
2571,193446.22916256258
2572,143140.6847404296
2573,231007.87122222118
2574,238069.4161851433
2575,129620.80050107915
2576,116028.5738122779
2577,157752.07317167454
2578,84623.75519100681
2579,58801.64959060584
2580,129552.95109772787
2581,138945.795523106
2582,132432.874396036
2583,241213.38040915364
2584,164764.61279724207
2585,215366.89877366202
2586,207569.8967719096
2587,178035.92686552193
2588,129090.49238665347
2589,144846.59626494005
2590,192602.3100761191
2591,198972.59750917024
2592,208899.3018766514
2593,284706.6390796775
2594,155825.97586478828
2595,186646.9756340397
2596,288527.67699107085
2597,194284.0392177928
2598,284992.8582957897
2599,354698.8660594071
2600,144346.0332560042
2601,145641.56434556114
2602,78536.23294367216
2603,99997.30372683321
2604,94225.94963030591
2605,85407.0405717908
2606,155921.29107225494
2607,188953.19425995805
2608,211264.70584067635
2609,175004.2630487084
2610,101837.5738023901
2611,127577.22068073587
2612,156318.33387994225
2613,122203.36186547618
2614,118697.56374502377
2615,145854.99617363408
2616,149904.48345006266
2617,164740.49402279733
2618,224696.3787750843
2619,187317.69479511448
2620,182679.45206452414
2621,179146.8544695899
2622,183926.59072418525
2623,235746.39871028674
2624,281705.64753245236
2625,320293.00991093286
2626,168466.38895620502
2627,165556.94822706276
2628,427729.15061211237
2629,573980.1387951779
2630,353219.6270801425
2631,430935.1970951492
2632,427342.61416493077
2633,395388.84687642846
2634,430388.91526316165
2635,165536.34424550497
2636,169187.83708023163
2637,172114.26995446588
2638,257719.35457152867
2639,179890.21498354783
2640,141637.48728674094
2641,105748.2847291885
2642,185682.81193203107
2643,109908.14404226985
2644,139337.6721684898
2645,110185.83575670108
2646,92172.04821395027
2647,102129.1867349737
2648,136724.74553395598
2649,142198.14001222575
2650,119421.22289557071
2651,154446.57689826976
2652,373976.7989842268
2653,206709.56897710558
2654,272172.0536898488
2655,410288.5880505542
2656,315202.32208320085
2657,333608.60356886894
2658,264081.9127377533
2659,301428.8258421097
2660,355406.6068819504
2661,380244.0265109846
2662,360085.14213328506
2663,299294.0121413052
2664,291352.8822467341
2665,309428.35396799445
2666,276073.85071128287
2667,177650.40557657433
2668,180107.69642794
2669,172603.93950952915
2670,271623.0929811842
2671,182847.13435119964
2672,193692.0530593302
2673,201594.192095289
2674,206150.56787852736
2675,179819.478498705
2676,192326.006269982
2677,192376.1383985596
2678,237127.155515092
2679,300139.7360111547
2680,286948.8742246808
2681,381015.1946304615
2682,326253.58484660735
2683,492937.7229749772
2684,328542.31911019515
2685,304544.91363094805
2686,253455.9693883169
2687,305199.6568658893
2688,213059.23374817637
2689,199909.49388769036
2690,435632.7769934988
2691,197455.73887399235
2692,132895.41303161843
2693,198477.86730319922
2694,134610.8152880813
2695,190278.12049279473
2696,181931.66475483633
2697,180332.31579911325
2698,192887.22900982088
2699,178109.81358207474
2700,168803.9729171622
2701,171539.78200673047
2702,126899.98888863054
2703,143511.15818693087
2704,142982.886854687
2705,119136.06390643714
2706,114396.09936911678
2707,128394.23553187272
2708,126077.89444232314
2709,103878.65335019022
2710,117391.23492812327
2711,320426.49068193726
2712,398438.9704495036
2713,174074.30671999793
2714,150951.7692556691
2715,164707.14826727626
2716,160876.9982845672
2717,191152.3853518581
2718,221141.79485264537
2719,162130.34796100258
2720,161559.63567152887
2721,139655.67483906524
2722,164877.41043643348
2723,156554.30831228686
2724,138793.31957258563
2725,128244.40034830722
2726,144962.7687008908
2727,190653.2501103533
2728,167186.6380393934
2729,135737.02291429022
2730,139716.12659876017
2731,124755.46261217102
2732,135893.18947900645
2733,158432.51320566065
2734,147996.35466505046
